商品链接,商品编号,商品标题,店铺名称,商品价格,品牌,商品名称,商品编号,CPU型号,运行内存,机身颜色,三防标准,屏幕分辨率,充电功率,泰尔电竞评级,支持IPv6,屏幕材质,后摄主像素,机身内存,机身色系,风格,特征特质,主体.CCC强制性认证,主体.电信设备进网许可证,主体.上市日期,主体.机型,主体.入网型号,基本信息.机身颜色,基本信息.机身重量,基本信息.机身尺寸,存储.存储卡,存储.运行内存,存储.机身内存,屏幕.屏幕刷新率,屏幕.屏幕尺寸,屏幕.屏幕特色,电池信息.无线充电,电池信息.电池容量,电池信息.充电功率,操作系统.系统,网络支持.5G网络,网络支持.4G网络,网络支持.SIM卡类型,网络支持.卫星网络,网络支持.双卡机类型,网络支持.SIM卡数量,数据接口.充电接口,手机特性.生物识别,摄像头.前摄主像素,摄像头.拍照特色,摄像头.后摄2-超广角像素,摄像头.后摄3-tele像素,SkuId,ProductId,ShowCount,ShowCountStr,CommentCountStr,CommentCount,AverageScore,DefaultGoodCountStr,DefaultGoodCount,GoodCountStr,GoodCount,AfterCount,OneYear,AfterCountStr,VideoCount,VideoCountStr,GoodRate,GoodRateShow,GoodRateStyle,GeneralCountStr,GeneralCount,GeneralRate,GeneralRateShow,GeneralRateStyle,PoorCountStr,PoorCount,SensitiveBook,PoorRate,PoorRateShow,PoorRateStyle
https://item.jd.com/10099293682442.html,10099293682442,荣耀24期分期【免息】100 Pro 16GB+512GB 新品手机【店内有售】X50 第一代骁龙6芯片 5G手机 典雅黑 16GB+512GB 官方标配,顺顺楷手机专营店,1999.0,荣耀,荣耀X50,10099293682442,第一代骁龙6,16GB,未上市,IP53,FHD+,26-49W,否,支持IPv6,OLED曲面屏,2亿像素,512GB,,,,是,是,,荣耀 X50,,未上市,,,不支持,,,120Hz,6.78英寸,,不支持,,,MagicOS,支持5G,,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄,未上市,,10099293682442,10099293682442,0,1,17,0,5,13,0,4,0,0,0,1,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10102646291295.html,10102646291295,荣耀准新机X50 第一代骁龙6芯片 5G全网通手机 1.5K超清屏 5800mAh大电池 雨后初晴 16GB+512GB 含原装充电器+原包装,兴铭尚众手机通讯专营店,1999.0,荣耀（HONOR）,荣耀（HONOR）X50,10102646291295,第一代骁龙6,16GB,雨后初晴,IP53,FHD+,26-49W,否,支持IPv6,OLED曲面屏,2亿像素,512GB,,,,是,是,,荣耀 X50,,雨后初晴,,,不支持,,,120Hz,6.78英寸,,不支持,,,MagicOS,支持5G,,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄,800万像素,,10102646291295,10102646291295,0,0,63,0,5,59,0,4,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10103046633368.html,10103046633368,荣耀防爆手机石油化工厂制药天燃气EX本安2CT4GB 荣耀X50I+防爆版（一机一证） 12+256G,优盾通讯小店,1959.02,荣耀,荣耀X50i+,10103046633368,天玑6080,,,不支持防水,FHD+,,否,,OLED直屏,1亿像素,,,,,是,是,,荣耀 X50i+,,,,,,,,,6.7英寸,,,,,Android,,,,,,,,,,,,,10103046633368,10103046633368,0,1,3,0,5,1,0,2,0,0,0,0,0,1,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/100058759520.html,100058759520,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 8GB+256GB 雨后初晴,惠选3C数码京喜专区,1379.0,荣耀（HONOR）,荣耀X50,100058759520,第一代骁龙6,8GB,雨后初晴,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,以官网信息为准,256GB,白色系,,,是,是,2023-07-05,荣耀 X50,ALI-AN00,雨后初晴,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,8GB,256GB,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,无,普通(以官网信息为准),无,100058759520,100058759520,0,50+,1000+,0,5,1000+,0,300+,0,0,0,2,0,1,0.97,97,145,2,0,0.006,1,1,5,0,0,0.024,2,4
https://item.jd.com/100062398897.html,100062398897,荣耀X50 全网通 5G手机 手机荣耀 x40升级版 12GB+512GB 雨后初晴 ZG,--,1719.0,荣耀（HONOR）,荣耀X50,100062398897,第一代骁龙6,12GB,未上市,,1.5K,26-49W,,,OLED曲面屏,1亿像素,512GB,纯色,,,,,,荣耀 X50,,未上市,,,,,,,6.78英寸,,不支持,,,Android,,,,,,,,,800万像素,,未上市,未上市,100062398897,100062398897,0,400+,2000+,0,5,2000+,0,1100+,0,0,0,40+,0,10+,0.97,97,145,10+,0,0.01,1,2,10+,0,0,0.02,2,3
https://item.jd.com/10066140760333.html,10066140760333,荣耀【荣耀X50 pro X50 GT 店内有售】荣耀X40 硬核曲屏 5100mAh 全网通5G手机 学生手机 墨玉青 8GB+128GB,刚子在线手机专营店,1158.0,荣耀（HONOR）,荣耀（HONOR）X40,10066140760333,骁龙600系列,8GB,墨玉青,生活防水,HD+,50-79W,,,OLED曲面屏,以官网信息为准,128GB,,,,,,,荣耀 X40,,墨玉青,172g,宽73.9mm；长161.6mm；厚7.9mm,不支持,,,,6.67英寸,无,以官网信息为准,,40W,Android,支持5G,4G FDD-LTE；4G TD-LTE,,,,,,,无,,普通(以官网信息为准),普通(以官网信息为准),10066140760333,10066140760333,0,1,100+,0,5,100+,0,10+,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10079040449419.html,10079040449419,荣耀X50 新品5G手机 手机荣耀 x40升级版 典雅黑 12+256G全网通,微焱数码旗舰店,1529.0,荣耀（HONOR）,荣耀（HONOR）X50,10079040449419,第一代骁龙6,12GB,典雅黑,IP53,1.5K,以官网信息为准,否,支持IPv6,OLED曲面屏,以官网信息为准,256GB,纯色,,,是,是,,荣耀 X50,,典雅黑,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,无,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄；蔡司影像,无,无,10079040449419,10079040449419,0,200+,2000+,0,5,2000+,0,800+,0,0,0,20+,0,20+,0.97,97,145,10+,0,0.018,2,3,10+,0,0,0.012,1,2
https://item.jd.com/10079417528098.html,10079417528098,"爱心东东	
荣耀x50 新品5G手机 手机荣耀 x40升级版 雨后初晴  12G+256G【官方标配】",疆界互联旗舰店,1699.0,荣耀（HONOR）,荣耀（HONOR）X50,10079417528098,第一代骁龙6,12GB,雨后初晴,不支持防水,HD+,26-49W,否,支持IPv6,OLED曲面屏,以官网信息为准,256GB,,,,是,是,2023-07-04,荣耀 X50,,雨后初晴,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,12GB,256GB,120Hz,6.78英寸,德国莱茵护眼,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,人脸识别,800万像素,前置双摄；蔡司影像,普通(以官网信息为准),普通(以官网信息为准),10079417528098,10079417528098,0,600+,5000+,0,5,2000+,0,1300+,0,0,0,50+,0,30+,0.96,96,144,10+,0,0.013,1,2,20+,0,0,0.027,3,4
https://item.jd.com/10079658647495.html,10079658647495,荣耀X50 1.5K超清护眼硬核曲屏 新品5G手机 x40升级版 勃朗蓝 8GB+256GB 官方标配【6期丨免息】,京铠玄手机旗舰店,1379.0,荣耀（HONOR）,荣耀（HONOR）X50,10079658647495,第一代骁龙6,8GB,勃朗蓝,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,以官网信息为准,256GB,蓝色系,,,是,是,2023-07-05,荣耀 X50,,勃朗蓝,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹,800万像素,前置双摄,无,无,10079658647495,10079658647495,0,300+,2000+,0,5,2000+,0,800+,0,0,0,20+,0,10+,0.98,98,147,10,0,0.013,1,2,6,0,0,0.007,1,1
https://item.jd.com/10086403279899.html,10086403279899,荣耀X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸超窄边护眼全视屏 新品5G全网通手机 杨柳风 12GB+256GB,图为手机专营店,1468.0,荣耀（HONOR）,荣耀（HONOR）X50i,10086403279899,天玑6020,12GB,杨柳风,不支持防水,FHD+,26-49W,,,LTPS LCD,1亿像素,256GB,浅蓝色系,简约风，大气，科技,,是,是,2023-04-25,荣耀 X50i,CRT-AN00,杨柳风,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,12GB,256GB,90Hz,6.7英寸,无,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,侧面指纹；人脸识别,800万像素,,普通(以官网信息为准),无,10086403279899,10086403279899,0,5,100+,0,5,96,0,10+,0,0,0,0,0,1,0.89,89,133,2,0,0.11,11,17,0,0,0,0.0,0,0
https://item.jd.com/10087399263480.html,10087399263480,荣耀X50i 一亿像素超清影像 超大双存 6.7英寸超窄边护眼全视屏 5G手机 墨玉青 12GB+256GB,乐卞手机通讯专营店,1399.0,荣耀（HONOR）,荣耀（HONOR）X50i,10087399263480,天玑6020,12GB,墨玉青,不支持防水,FHD+,26-49W,,,LTPS LCD,1亿像素,256GB,青色系,简约风，大气，科技,,是,是,2023-04-25,荣耀 X50i,,墨玉青,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,12GB,256GB,90Hz,6.7英寸,无,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,侧面指纹；人脸识别,800万像素,,普通(以官网信息为准),无,10087399263480,10087399263480,0,1,57,0,5,47,0,10,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088619093393.html,10088619093393,荣耀（HONOR）x50i 新品5G手机 手机荣耀 杨柳风 8+256GB全网通【90天碎屏险】,荣耀惠选专卖店,1199.0,荣耀（HONOR）,荣耀（HONOR）X50i,10088619093393,天玑6020,8GB,杨柳风,不支持防水,FHD+,26-49W,,,LTPS LCD,1亿像素,256GB,浅蓝色系,,,是,是,2023-04-21,荣耀 X50i,,杨柳风,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,8GB,256GB,90Hz,6.7英寸,,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,侧面指纹,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10088619093393,10088619093393,0,4,100+,0,5,100+,0,20+,0,0,0,1,0,0,0.92,92,138,1,0,0.042,4,6,1,0,0,0.038,4,6
https://item.jd.com/10090106401958.html,10090106401958,荣耀X50i+ 新品5G手机 幻夜黑 12GB+256GB,佳沪电商旗舰店,1269.0,荣耀（HONOR）,荣耀（HONOR）X50i+,10090106401958,天玑6080,12GB,幻夜黑,不支持防水,FHD+,26-49W,,,OLED直屏,1亿像素,256GB,,,,,,,荣耀 X50i+,,幻夜黑,,宽74.55mm；长161.05mm；厚6.78mm,,,,90Hz,6.7英寸,,以官网信息为准,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,,,800万像素,,未上市,未上市,10090106401958,10090106401958,0,1,55,0,5,48,0,7,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10090233381844.html,10090233381844,荣耀60 Pro 1亿像素多主摄影像系统 【店内有售】X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 雨后初晴 16GB+512GB,瑞欣手机通讯专营店,1999.0,荣耀,荣耀X50,10090233381844,第一代骁龙6,16GB,雨后初晴,不支持防水,FHD+,26-49W,否,,OLED曲面屏,1亿像素,512GB,,,轻薄,是,是,,荣耀 X50,,雨后初晴,,宽74.8mm；长163.9mm；厚8.19mm,不支持,,,120Hz,6.78英寸,无,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,以官网信息为准,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,,未上市,无,10090233381844,10090233381844,0,0,18,0,5,15,0,3,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10091135383591.html,10091135383591,荣耀x50i+ 一亿像素清记录 零风险调光OLED护眼屏 20G(12+8)等效运存 5G手机荣耀 幻夜黑 12GB+256GB 官方标配,荣耀优选专卖店,1399.0,荣耀（HONOR）,荣耀（HONOR）X50i+,10091135383591,天玑6080,12GB,幻夜黑,未上市,FHD+,26-49W,,,OLED直屏,1亿像素,256GB,,,,,,2023-11-10,荣耀 X50i+,,幻夜黑,166g,宽74.55mm；长161.05mm；厚6.78mm,不支持,12GB,256GB,,6.7英寸,,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,,未上市,未上市,,800万像素,,无,无,10091135383591,10091135383591,0,0,34,0,4,29,0,4,0,0,0,0,0,0,0.8,80,120,0,0,0.0,0,0,1,0,0,0.2,20,30
https://item.jd.com/10092477436883.html,10092477436883,荣耀x50 新品5G手机 1.5K超清硬核曲屏 5800mAh超耐久大电池 典雅黑 8GB+128GB,皓胜手机经营部,1118.0,荣耀（HONOR）,荣耀（HONOR）X50,10092477436883,未公布,,,生活防水,未上市,,电竞手机,不支持IPv6,OLED曲面屏,2亿像素,,,,轻薄,是,是,,未上市,,,,宽宽75.5mmmm；长长163.6mmmm；厚厚7.98mmmm,,,,120Hz,6.6英寸,无,,,,Android,,,,,,,,无,,,,,10092477436883,10092477436883,0,5,69,0,5,61,0,8,0,0,0,0,0,2,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10094530997269.html,10094530997269,荣耀X50 GT 新品5G手机 荣耀X40GT升级版 幻夜黑 12+256G,微焱数码旗舰店,1999.0,荣耀（HONOR）,荣耀（HONOR）X50,10094530997269,第一代骁龙8+,12GB,幻夜黑,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,以官网信息为准,256GB,,,,是,是,,荣耀 X50 GT,ALP-AN00,幻夜黑,,,不支持,,,120Hz,6.78英寸,,不支持,,35W,Android,支持5G,,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄；蔡司影像,无,无,10094530997269,10094530997269,0,40+,200+,0,5,100+,0,100+,0,0,0,5,0,4,0.99,99,148,0,0,0.0,0,0,1,0,0,0.01,1,2
https://item.jd.com/10095411015099.html,10095411015099,荣耀X50 GT 5G骁龙8+芯片 5800mAh超大电池 定制防爆手机 化工厂医药EX工业天然气石油库专用 防爆定制版（带证书） 16GB+1TB,湘桂发手机旗舰店,3599.0,荣耀（HONOR）,荣耀（HONOR）X50 GT,10095411015099,第一代骁龙8+,16GB,幻夜黑,,FHD+,26-49W,,,OLED曲面屏,1亿像素,1TB,,,,,,,荣耀 X50 GT,,幻夜黑,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,,不支持,,,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,,800万像素,,无,无,10095411015099,10095411015099,0,0,6,0,5,5,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10095788983592.html,10095788983592,荣耀x50全网累积100万+加购抗摔5G手机5800毫安超大电池 典雅黑 8+128官方标配,胖客精品小店,1199.0,荣耀（HONOR）,荣耀（HONOR）X50,10095788983592,第一代骁龙6,,,生活防水,1.5K,,否,支持IPv6,OLED曲面屏,5400万像素,,,,轻薄，防水防尘,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,90Hz,6.78英寸,昆仑玻璃,,,,Android,,,,,,,,屏幕指纹；人脸识别,,,,,10095788983592,10095788983592,0,0,62,0,5,51,0,10+,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10096574724503.html,10096574724503,荣耀X50 新品5G手机 荣耀手机 勃朗蓝 16GB+512GB,蓝科数码通讯经营部,1788.0,荣耀（HONOR）,荣耀（HONOR）X50,10096574724503,第一代骁龙6,,,IP53,FHD+,,否,支持IPv6,OLED曲面屏,1亿像素,,,,轻薄，高频PWM调光,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,,,,,MagicOS,,,,,,,,屏幕指纹,,,,,10096574724503,10096574724503,0,1,18,0,5,13,0,5,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10096717744529.html,10096717744529,荣耀X50 pro 第一代骁龙8+芯片 1.5K超清护眼硬核曲屏 一亿像素大底主摄 5800mAh超长续航 5G手机 苍山绿（12GB+256GB）,浩昱禾手机专营店,1978.0,荣耀,荣耀X50 Pro,10096717744529,第一代骁龙8+,12GB,绿色,,1.5K,26-49W,,,OLED曲面屏,1亿像素,256GB,,,NFC,是,,,荣耀 X50 Pro,ALP-AN00,绿色,192g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,,不支持,5800mAh(typ),35W,MagicOS,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,屏幕指纹,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10096717744529,10096717744529,0,0,10,0,5,8,0,2,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10096756170050.html,10096756170050,荣耀X50防爆手机5G全网通EX本安防爆石油化工厂天然气加油站工业 荣耀X50i+【防爆版】带证书 12+256,防爆手机定制批发小店,1999.0,荣耀,荣耀X50,10096756170050,第一代骁龙6,,,IP53,FHD+,,否,支持IPv6,OLED曲面屏,2亿像素,,,,,是,是,,,,,,,,,,120Hz,6.78英寸,,,,,MagicOS,,,,,,,,,,,,,10096756170050,10096756170050,0,1,9,0,5,7,0,2,0,0,0,1,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10096834542219.html,10096834542219,荣耀100 pro 5G手机 新品512G大内存 1亿像素 当天发货可选手机荣耀 X50i+ | 流莹粉 12GB+256GB,达倍手机专营店,1599.0,荣耀,荣耀X50i+,10096834542219,天玑6080,12GB,未上市,不支持防水,FHD+,26-49W,,,OLED直屏,1亿像素,256GB,,,,,,,荣耀 X50i+,,未上市,,,,,,,6.7英寸,,不支持,,35W,Android,,,,,,,,,800万像素,,未上市,未上市,10096834542219,10096834542219,0,1,54,0,5,46,0,8,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10097259049224.html,10097259049224,荣耀24白条 新品荣耀X50 5G手机 曲面屏 屏幕指纹 典雅黑16+512GB 蓝牙耳机套装版,金鑫垚手机专营店,2099.0,荣耀（HONOR）,荣耀（HONOR）90 GT,10097259049224,第一代骁龙6,16GB,典雅黑,未上市,1.5K,50-79W,否,支持IPv6,OLED曲面屏,以官网信息为准,512GB,,大气，时尚，科技,NFC，红外遥控，大底主摄,是,是,,未上市,MAG-AN00,典雅黑,,宽宽宽宽74.2mmmmmmmm；长长长长161mmmmmmmm；厚厚厚厚7.9mmmmmmmm,不支持,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,,66W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,无,普通(以官网信息为准),无,10097259049224,10097259049224,0,1,17,0,4,12,0,4,0,0,0,0,0,0,0.8,80,120,0,0,0.0,0,0,1,0,0,0.2,20,30
https://item.jd.com/10097682696952.html,10097682696952,荣耀（HONOR）X50 pro 店内有售 一亿像素超清记录 6.7英寸零调光OLED护眼屏4500mah天玑八核CPU 5G手机 x50i+ 幻夜黑【X50i+】 12GB+256GB,天行健手机专营店,1259.0,荣耀（HONOR）,荣耀（HONOR）X50i+,10097682696952,天玑6080,12GB,幻夜黑,未上市,HD+,26-49W,,,OLED直屏,1亿像素,256GB,,,,,,,荣耀 X50i+,,幻夜黑,,,,12GB,256GB,以官网信息为准,6.7英寸,,以官网信息为准,,35W,MagicOS,,,,,以官网信息为准,未上市,未上市,,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10097682696952,10097682696952,0,0,5,0,4,4,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10097684935691.html,10097684935691,荣耀（HONOR） 100 pro 一亿像素超清记录 6.7英寸 零调光OLED护眼屏4500mah天玑八核CPU 5G手机 X50i+ 云水蓝【X50i+】 12GB+512GB,沪淼手机通讯专营店,1459.0,荣耀（HONOR）,荣耀（HONOR）X50i+,10097684935691,天玑6080,12GB,云水蓝,未上市,HD+,26-49W,,,OLED直屏,1亿像素,512GB,,,,,,,荣耀 X50i+,,云水蓝,,,,12GB,512GB,以官网信息为准,6.7英寸,,以官网信息为准,,35W,MagicOS,,,,,以官网信息为准,未上市,未上市,,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10097684935691,10097684935691,0,0,14,0,5,13,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10099186291531.html,10099186291531,荣耀100 pro 16GB+512GB 第二代骁龙8芯片 店内有售新品第一代骁龙 选 典雅黑 X50 16GB+512GB,京易手机经营部,1999.0,荣耀（HONOR）,荣耀（HONOR）X50,10099186291531,第一代骁龙6,,,IP53,FHD+,,否,支持IPv6,OLED曲面屏,2亿像素,,,,,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,,,,MagicOS,,,,,,,,人脸识别,,,,,10099186291531,10099186291531,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0,0,1.0,100,150
https://item.jd.com/10099964864159.html,10099964864159,荣耀X50i+手机一亿像素轻快有颜零风险调光OLED护眼 云水蓝12GB+512GB 墨玉青 12+512,重生之我在电商卖手机经营部,1399.0,荣耀,荣耀X50i+,10099964864159,天玑6080,,,不支持防水,FHD+,,,,OLED直屏,1亿像素,,,,,,,,荣耀 X50i+,,,,,,,,,6.7英寸,,,,,Android,,,,,,,,,,,,,10099964864159,10099964864159,0,1,16,0,5,15,0,1,0,0,0,0,0,1,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10102809945193.html,10102809945193,荣耀x50gt  【24期|免息】新品5G手机新机2024上市骁龙8+芯片5800mAh大电池1.5K抗摔护眼屏120Hz刷新率 幻夜黑12+256G 官方标配,好机汇手机旗舰店,1999.0,荣耀（HONOR）,荣耀（HONOR）X50 GT,10102809945193,第一代骁龙8+,12GB,幻夜黑,IP53,FHD+,80-119W,,,OLED曲面屏,5000万像素,256GB,,,NFC,,,,荣耀 X50 GT,,幻夜黑,,,,,,,6.78英寸,,不支持,,,MagicOS,,,,,,,,,800万像素,,无,无,10102809945193,10102809945193,0,0,3,0,5,3,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10103754779521.html,10103754779521,荣耀x50i+一亿像素超清记录 新品5G手机 流莹粉 12GB+256GB,银河信业手机专营店,1298.0,荣耀（HONOR）,荣耀（HONOR）X50i,10103754779521,天玑6080,12GB,流莹粉,不支持防水,FHD+,26-49W,否,支持IPv6,OLED曲面屏,2亿像素,256GB,,,,是,是,,荣耀 X50i+,,流莹粉,,,不支持,,,120Hz,6.7英寸,,不支持,,,Android,支持5G,,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄,800万像素,,10103754779521,10103754779521,0,0,3,0,5,3,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/100062466411.html,100062466411,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 12GB+256GB 典雅黑,臻选手机京喜专区,1518.0,荣耀,荣耀荣耀X50,100062466411,未公布,12GB,典雅黑,生活防水,1.5K,26-49W,,,OLED曲面屏,普通(以官网信息为准),256GB,纯色,,,,,2023-07-05,荣耀 X50,ALI-AN00,典雅黑,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,,6.78英寸,高频PWM调光；德国莱茵护眼,以官网信息为准,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,,,,,800万像素,无,普通(以官网信息为准),普通(以官网信息为准),100062466411,100062466411,0,50+,500+,0,5,200+,0,100+,0,0,0,6,0,5,0.97,97,145,2,0,0.022,2,4,1,0,0,0.008,1,1
https://item.jd.com/100081796068.html,100081796068,荣耀X50i+ 一亿像素超清记录 零风险调光OLED护眼屏 20GB(12+8)等效运存 12GB+512GB 幻夜黑 5G,惠选3C数码京喜专区,1469.0,荣耀（HONOR）,荣耀X50i+,100081796068,天玑6080,12GB,幻夜黑,,FHD+,26-49W,,,OLED直屏,1亿像素,512GB,黑色系,,,,,2023-11-10,荣耀 X50i+,LLY-AN00,幻夜黑,166g,宽74.55mm；长161.05mm；厚6.78mm,不支持,12GB,512GB,90Hz,6.7英寸,,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,,800万像素,,无,无,100081796068,100081796068,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/100082143997.html,100082143997,荣耀X50 GT 骁龙8+芯片 苍穹散热系统 5800mAh电池 1.5K抗摔护眼屏 5G 16GB+1TB 幻夜黑 碎屏险套餐,智能手机京喜专区,2749.0,荣耀（HONOR）,荣耀X50 GT,100082143997,未公布,16GB,幻夜黑,,1.5K,26-49W,,,OLED曲面屏,1亿像素,1TB,,,,是,是,2024-01-04,荣耀 X50 GT,ALP-AN00,幻夜黑,192g,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,,不支持,5800mAh(typ),35W,MagicOS,支持5G,4G TD-LTE；4G FDD-LTE,Nano SIM,,双卡双待,2个,,屏幕指纹,800万像素,,无,无,100082143997,100082143997,0,90+,200+,0,5,200+,0,100+,0,0,0,3,0,3,0.99,99,148,1,0,0.01,1,2,0,0,0,0.0,0,0
