skuid,comment_id,score,content,creationTime,img_urls,productColor,buyCount,location,nickname,referenceTime,referenceName
100052795048,19404274164,3,冲着他的颜值去的，拿到手也确实好看，单扬声器，耳机跟充电是共用的，没有耳机孔，曲面屏套上手机壳之后拿下来发现有小气泡，耗电快，用的时候都开省电模，拍照好看，这是使用一天之后的综合评价。,2023-08-05 14:00:01,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/181855/14/35462/44317/64cde55eF7f8da74c/195fa15615d49a0e.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/222100/1/23762/33867/64cde55fF152696b8/c87cb02088b7ff46.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/198757/7/38717/130666/64cde560Fd24e79ae/41f99c3a6a56d1ae.jpg']",山海青,3,天津,****o,2023-08-03 21:21:40,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20221582591,3,来喽来喽，购机体验感。手机外观看着是可以，挺漂亮的。但是购机第五十天，贴了水凝膜之后指纹解锁用不了，我又掀了，还是用不了。虽然说手机充电速度很快，但是用电速度也很快，不玩手机的时候就用电速度慢一点。重点是，我不打游戏，手机才买五十天，它卡了一两次，然后要把后台都清空就好了。第一个智能手机用的是vivo，中间换了，又换回来想试试vivo，可惜体验感觉得没得之前好。,2023-12-07 15:37:46,[],花海,1,湖北,j***u,2023-10-15 12:36:34,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19692721645,3,才买完一个月就降价了 血亏,2023-09-14 20:34:40,[],山海青,1,四川,D***万,2023-07-25 21:01:21,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20077470517,3,说好的保价一卖就便宜了一百,2023-11-02 22:57:59,[],山海青,1,广东,u***2,2023-10-27 12:20:35,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19815310667,3,没有想象的那么好，太一般了,2023-09-24 15:25:25,[],山海青,1,江苏,B***l,2023-09-23 09:20:33,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20242726336,3,手机降价居然不退差价让我退货重买,2023-12-13 11:55:21,[],山海青,2,湖北,p***2,2023-12-08 23:21:00,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20073830559,2,买了没多久就降200 感觉好亏,2023-11-02 11:29:13,[],玄黑,1,云南,j***9,2023-10-04 22:25:43,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19955967115,3,说是赠送书包的，结果啥也没有,2023-10-10 19:22:58,[],花海,1,湖南,j***4,2023-09-28 17:50:36,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20137175841,2,手机用着不错，比官网便宜一点,2023-11-14 16:26:50,[],山海青,1,新疆,j***h,2023-10-28 22:14:08,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20529711693,2,卡卡的，比我的苹果7反应还慢,2024-03-01 22:17:29,[],山海青,2,广东,5***7,2024-02-27 11:50:46,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20211184015,3,其他都能接受，就是电量消耗太快,2023-12-04 13:26:35,[],花海,1,四川,j***b,2023-11-26 20:12:40,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19897978266,3,商品质量一般，但是这个价位也就买这样的产品,2023-10-03 14:34:15,[],相遇紫,1,四川,j***1,2023-08-14 21:11:36,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20088301274,3,后面闪光灯颜色不一致,2023-11-05 10:02:44,[],山海青,1,安徽,j***7,2023-10-05 20:55:46,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20261386826,3,电池掉电快，打开网页慢,2023-12-18 07:57:07,[],玄黑,1,辽宁,Z***下,2023-12-12 22:10:55,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19384660219,2,手机有点卡顿，用起来不是很顺畅,2023-07-30 11:01:21,[],花海,1,福建,简***i,2023-07-24 22:24:57,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20085703819,2,反应慢，不灵活，要买慎重考虑下,2023-11-04 17:52:54,[],花海,2,福建,j***b,2023-09-30 23:22:27,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19560276561,2,看视频手机发烫。用电量特别快。,2023-08-21 20:59:32,[],相遇紫,2,湖南,j***8,2023-08-17 19:19:31,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19377795856,2,用了一段时间，感觉没有那么流畅,2023-07-28 03:43:48,[],玄黑,1,广东,a***灵,2023-06-28 19:15:39,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20872374336,3,买贵了，刚过保价期，1498到手，结果又降了那么多,2024-05-31 21:37:14,['//img30.360buyimg.com/n0/s128x96_jfs/t1/157138/21/42989/224957/6659d289F28d64bc2/d3e6e443da536eca.jpg'],玄黑,1,广东,j***w,2024-05-15 22:35:30,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,19574947628,3,买到打不开机，七夕的礼物，体验感贼差,2023-08-25 20:32:07,[],花海,1,河北,j***0,2023-08-22 21:25:16,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20285818818,2,前天下单，第二天送达，物流很快，商品也好，满意,2023-12-24 07:47:00,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/236584/36/9233/251976/65877173F453efce2/9bd9202fa6ee78a5.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236254/35/9205/50008/65877174F54b773af/db3b6e5a38edaf51.jpg']",山海青,1,浙江,j***g,2023-12-12 20:10:54,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20115116528,2,2700多买的s17，12+512，说质保到双十一，现在直接降到2400多,2023-11-10 20:57:48,[],相遇紫,1,广东,j***7,2023-11-02 17:34:52,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20842866745,5,"存储：12G+256G超大存储组合，满足大运存+大内存的需求。
-电池与充电：配备4600mAh大电池+80W远航闪充，充电快，还耐用，吃个午饭的功夫，手机电量就恢复了。
-屏幕：搭载了1.5K超视网膜护眼屏，Q9发光材料，显示效果好，还支持多重护眼，久用也不疲劳。
-摄像头：后置5000万像素主摄+800万像素广角镜头，前置采用了5000万像素广角柔光，我拍的照片非常好看。",2024-05-24 13:44:43,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/174356/9/42800/143823/66502949F861bd574/45888a00d8950326.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/190785/25/46403/151072/6650294aF7a61c5cd/4c278505dc2f3095.jpg']",玄黑,2,浙江,凌***眠,2024-05-20 18:12:15,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20787776389,5,给媳妇买的礼物，非常合适，价格不贵，还能分期免息半年，也没啥压力。女的不玩游戏，爱照相，所以非常适合。又薄又轻，颜色也很雅致，我们都挺喜欢的。用用看，第一次买这个品牌。,2024-05-10 17:55:33,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/161494/37/45943/51733/663def14F73c369c4/f1b11739bad79ac7.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/208432/1/40093/38616/663def14F6b94bf81/325ed14d03a9bbd7.jpg']",山海青,1,海南,n***6,2024-05-08 13:33:39,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20839324276,5,这款手机颜值非常在线，已经加入购物车很久了，这次趁着活动直接全款拿下，到货之后拆开试了一下，非常丝滑流畅，很喜欢推荐购买，性价比高,2024-05-23 16:12:18,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/217294/7/40617/100447/664efa61F78288832/d96416df1db3d496.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/194809/15/45673/54171/664efa61F58943e0b/83fb6d215e8dbea2.jpg']",玄黑,1,河南,j***u,2024-05-20 17:53:28,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20826908959,5,"外形外观：漂亮哦
屏幕音效：清晰明亮
拍照效果：主打的就是拍照 人像拍照
运行速度：新机子 运行快
待机时间：待机时间不错，充电很快，80w快充
其他特色：手机轻薄，比较潮流，送人自用都可以。",2024-05-20 17:15:20,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/165590/21/51849/94068/664b14a7F447ba7ac/a6e747772b0d91ae.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/224377/22/14874/89160/664b14a7F15636b2a/52db2ea6245799ae.jpg']",山海青,1,山西,u***n,2024-05-16 16:58:27,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20821619322,5,手机非常棒，拍张清晰，给老人用的，使用方便，简单讲解一下就行了。系统足够流畅，试着玩儿了下游戏，缓存挺快的。内存够用,2024-05-19 10:48:56,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/235052/14/17633/1940809/66496896Fe39e4713/0eb5b3ba278b21ff.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/228982/32/18296/1897814/66496897Fd2200987/518783b51a3cead2.jpg']",玄黑,2,江苏,风***5,2024-05-06 20:27:49,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20806501625,5,买这种电子之类的一直都是在京东购买，值得信赖，实体店这个型号的很多都没有了，趁着过节给婆婆买的，她很喜欢，颜色很漂亮，价格也特别优惠，有补贴，不错！,2024-05-15 05:42:55,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/183658/1/44997/43321/6643dadeF55331ade/74890b9ab7c41013.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/243251/5/9183/42845/6643dadeFf891e2d8/65b2f3e7c860131d.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/240762/36/8757/78723/6643dadeF7de67071/5d3839cae04b40bc.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/209563/3/43827/40298/6643dadeFf5025b61/fb5afdc83a33dba4.jpg']",山海青,1,浙江,徐***6,2024-05-11 13:35:39,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20847422297,5,S17这个价格还是很划算的。经济实惠，物美价廉，质量非常好，跟卖家描述的完全一致。非常满意希望卖家生意越来越兴隆，物流也很快，包装很结实。vivoS17续航能力很不错，拍照效果好，运行速度快，给老婆买的，老婆很喜欢S17!,2024-05-25 16:09:11,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/233475/7/16211/39659/66519ca2F113ca1be/84a5023bd02ea235.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/239284/16/8402/39971/66519ca3F3c57f6f4/bc5f0194bd330d24.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/101150/14/26221/55876/66519ca4Fb2dc869d/b4207b3bdad922be.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/240526/37/9778/42663/66519ca5F078bcbc9/bfb5ba0d92d7f53d.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/183273/40/46627/37650/66519ca5Fbfba1a30/6d57518990d3f498.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/175634/1/45187/78579/66519ca6F6f1a8012/5655bd49e64c9217.jpg']",玄黑,5,广东,l***g,2024-04-13 20:06:18,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20839553844,5,"这款手机前置5000万广角柔光摄像头让我惊艳不已，无论是日常自拍还是和朋友们的聚会，它都能轻松捕捉每一个美好瞬间。在光线较暗的环境下，柔光功能也能发挥作用，让照片看起来更加自然、明亮，不再需要担心光线问题影响照片质量。
它的电池续航能力也相当出色，让我可以长时间享受手机带来的乐趣，而不需要频繁充电。这款手机无论是拍照、性能还是外观设计都让人满意。它让我在使用过程中感受到了很多惊喜和便利，是一款非常值得购买的",2024-05-23 17:04:38,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/196287/12/45625/352675/664f06a2Fc6bc8400/dc687441529aa6e3.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/159596/17/44232/219871/664f06a4Ff1e0b2b3/bdc31ea8b2616b21.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/176680/21/42504/340626/664f06a6F8ab5c119/d680d570574abd87.jpg']",山海青,1,河南,t***t,2024-05-20 19:04:45,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20844475145,5,这款手机它以超值的价格成为了颜值拍照手机中的佼佼者，让你能够在有限的预算内拥有令人惊艳的拍摄体验。不仅如此，它极具观赏性的外观设计、曲面屏幕、高颜值配色，以及强大的续航能力和快充技术，都让它成为高性价比之选。骁龙778G Plus处理器的加持，让它在性能方面积极媲美高端机型。无论你是学生、时尚达人，还是数码爱好者，vivo S17都能满足你的需求。,2024-05-24 20:36:39,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/175222/15/46784/94059/665089d0F05d34482/4d6c988d167c0501.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/230897/29/18181/130679/665089d3F55710ac0/92f9fc63d62a7a88.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/226748/26/17402/88841/665089d4F2fd09ee1/c05809ffa344e001.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/177586/29/44823/57915/665089d5F44bb4a64/2468e07797448448.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/84739/1/47544/53962/665089d6F91c0ebb7/8c80ea6a6a792104.jpg']",玄黑,1,江苏,j***h,2024-05-21 15:14:46,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20853664710,5,采用前置双柔光灯+智慧柔光环，智能冷暖色温调节前置自拍	太好看啦，后置也不惧黑夜依旧清晰。1.5k的超视网膜护眼屏十高频调光让我们玩手机时更好保护好自己的眼睛。颜值真的爆吹，山海青真的太漂亮了啊啊啊啊啊。。。续航能力	+闪充能力一流，无需担心电量不足的问题。无论从配置还是价格来说性价比都非常高。,2024-05-27 08:48:08,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/210570/23/41779/56027/6653d847Fd3411035/d47f6da3dc34c709.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/211292/21/42798/133432/6653d848F6617ca42/5103350083a8609b.jpg']",山海青,1,天津,u***7,2024-05-17 16:13:57,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20849090907,5,"已经持续用vivo很多年了，忠实粉丝，家里基本上都是vivo,这次的S17是给妈妈买的，这个颜色很清爽，整机大小及重量都很合适，待机时间两天，刷视频多的话基本一天一充，拍照效果很满意，这个价位的手机首选vivo,绝对不会踩坑",2024-05-25 23:34:33,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/218150/16/40287/100674/66520507F2da3f83a/92e5ac3212a3edf9.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/206728/35/35293/35319/66520508F84c0d3fd/8627fe458b43048d.jpg']",山海青,4,贵州,i***o,2024-05-08 18:23:05,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20864856732,5,黑色的性价比最高，比其他颜色价格都有优势，这个配置对于老人来说完全够用了。摄像头也非常高清，对于常规的拍照和短视频来说完全够用了。,2024-05-29 22:15:01,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/244299/31/10462/35366/66573863Fcbbabed1/3b93212f07efdacc.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/210344/18/35439/46322/66573863F27bff766/ef468c6b0c0e9fc8.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/235156/37/19665/64538/66573864F72d16539/5765bb873cfa6466.jpg']",玄黑,2,陕西,x***6,2024-05-29 07:13:14,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20852497723,5,"vivos17首先，它的外观设计非常吸引人，特别是
那个独特的外观，让人一眼就能感受到它的独特魅力。此外,这款手机的手感也非常好。在性能上它配备了高性能的处理器和大容量存储，适合平常使用。",2024-05-26 20:35:39,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/226063/9/17607/70761/66532c9aF095d49e4/f9a48245b9b3e8e9.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/88146/26/37458/36574/66532c9bF7075d139/69a7c480ed337d2d.jpg']",山海青,3,江苏,j***t,2024-05-20 19:21:21,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20838993186,5,很喜欢vivo的这款s17手机，外观真的很漂亮，手感非常不错，价格，趁着有优惠活动的时候买到，也是很实惠的，运行很流畅。,2024-05-23 14:54:37,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/241262/17/9876/30692/664ee82dF26c94a11/8414b0b1741796bf.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/239767/31/9425/51442/664ee82dF061c2388/98bed74b313528af.jpg']",玄黑,1,河南,5***4,2024-05-20 17:59:49,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20843223790,5,比平时要便宜，囤了不少，特别特别满意👍，超级好看😍，客服很有礼貌，很客气，良心商家，支持！非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞👍,2024-05-24 15:18:25,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/177013/36/46709/30756/66503f40F1520e33e/a25242a5f7fca458.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/218942/15/40557/30507/66503f41F85ae3393/c8b5206a0fcc9749.jpg']",山海青,1,黑龙江,第***r,2024-05-20 18:09:35,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20840699218,5,真的是太赞了，手机手感太赞了，很细腻，并且壳做的很精致，送的数据线端口都是金属材质不是塑料的，用料太赞了，钢化膜也很厚实，感觉老板不赚钱了，已经收藏你们店铺了，下回还来买。,2024-05-23 21:36:19,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/175962/28/42557/84608/664f4652Ff6b8a07f/ca2a1a9f389cd6a3.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/220703/19/40774/41753/664f4653Fe55c0b9c/51f2bcaef7b07452.jpg']",玄黑,1,云南,毅***杰,2024-05-20 17:59:25,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20859482031,5,给老爸买的，便宜好用，拍照片还特别清楚，再也不用担心记录生活不清晰的问题了，老人们用真的很好，之前一个vivo用了六年，是信得过的品牌,2024-05-28 16:03:23,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/189858/28/43626/27525/66558fcbF7072d25a/0e371dfb1872846a.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/228533/27/18755/57794/66558fcbFafa263b1/279f502837343e74.jpg']",山海青,2,河北,j***r,2024-04-02 11:14:04,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20880443025,5,"手机发货很快，包装很严实。拿回来第一时间用了，体验很好。
外形外观：外观简洁大方，颜值很高，拍照清晰。
运行速度：运行流畅，内存够大，下载上传速度很快。
拍照效果：拍照清晰，屏幕显示效果清晰养眼，观感很不错。
其他特色：握持感很好，大小合适，不错的推荐！",2024-06-02 15:18:53,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/225911/28/19924/33765/665c1cd7F810bf561/b285f6202535eef7.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236702/34/18265/69474/665c1cd8Faa7b6795/2fd42753bc60f5c1.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236659/14/18211/70347/665c1cdaF85600277/e83442da42b81177.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/197412/20/36485/41457/665c1cdcF44c8aaa1/e8f2e4a1e0bd2ebb.jpg']",玄黑,1,河南,j***y,2024-05-20 17:28:52,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20832305672,5,"外形外观：很漂亮，送给妈妈妈妈很喜欢
屏幕音效：不错听音乐打电话完全足够了
拍照效果：还可以，满足妈妈的日常需求
运行速度：可以，适合中年人
待机时间：待机一天",2024-05-21 21:45:49,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/216277/24/41785/221261/664ca58aF96e3a45c/aaaafcd5de744869.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/240852/27/4626/169806/664ca58bF6a5a8b87/3e1af2ec25ad01aa.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/238679/3/5822/352455/664ca58bFb842e86e/ec2fd0f8fc4cab86.jpg']",山海青,1,河南,j***f,2024-05-20 17:18:24,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20847576818,5,"1.&nbsp;外观设计：vivo S17系列手机采用了独特的山海青配色，搭配上全新 vivo 独创粒子水墨技术，在机身背板上雕刻了一幅幅流动美学的山海画，外观颜值较高，受到了用户的喜爱。
2.&nbsp;影像功能：该系列手机采用5000万像素超光感人像镜头，支持AF自动对焦，成像解析力出色，再加上AF自动对焦的加持，进一步提升了对焦表现，镜头两侧的柔光灯，则支持90&deg;均匀补光，可以让人像的视觉观感更立体，也能够提供一定的美肤、遮瑕效果，助你实现理想的柔光人像拍摄。
3.&nbsp;性能表现：vivo S17 Pro 搭载了口碑超高的天玑8200 旗舰芯片，能够给用户带来更好的性能体验。",2024-05-25 16:46:02,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/224928/18/18445/97876/6651a549F5c71a169/3158f0cadd8ddec9.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/190698/40/46046/60581/6651a549F534737cb/01dc0cc53494e637.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/189856/34/45757/88410/6651a54aF622485fa/a498fba433f278c9.jpg']",玄黑,1,内蒙古,j***c,2024-05-20 19:18:47,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20843545832,5,荣耀X50 是个不错的手机，美观，漂亮，上档次，外观造型很漂亮，确实不错的手机，功能齐全，性能强大，日常生活中不怕磕磕碰碰，抗衰程度达到了巅峰之作，5800mA大容量电池，追剧，打游戏刷视频使用一整天应该没问题，这么薄的机身装了这么大的电池确实了不起，而且机身并不是很厚，并不是很薄，刚刚好，确实是我想要的款式，物超所值，性价比很高，值得购买。,2024-05-24 16:40:29,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/219639/1/40531/8021/6650527cFab63a25c/439ea6d45b0da789.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236243/20/15838/12489/6650527cF7887227f/b6c473c0a19121f4.jpg']",山海青,1,江苏,j***8,2024-05-20 19:00:50,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20845733865,5,不错非常的喜欢，手机颜值非常高，家人说不错，一次非常不错的购物体验，购物使用看看怎么杨，会来追评论的，真的是太好了，哈哈哈爱死这个颜色了,2024-05-25 09:15:28,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/210316/14/42445/38711/66513bafF7e71fbc4/cd7d825a3c179a15.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/158798/6/46754/36653/66513bafFa881cb92/40fe2091205af6e5.jpg']",山海青,1,陕西,百***哥,2024-05-20 17:33:18,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20821332163,5,刚刚收到货，打开真的是秀到我，这也太值了吧，跟三千多多的没啥区别，上网速度快，看着电视刷了视频，玩了游戏，原本以为一千多的手机会卡，没想到完全不会卡，运行非常快，很惊喜。孩子很满意「微笑]这个价格能买到这么好的手机，简直了。,2024-05-19 09:36:04,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/208966/20/41962/57779/66495781F51c4e1fd/40c43438794eece2.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/174461/8/46091/71190/66495783F5c8d1b31/3126c05820306929.jpg']",玄黑,1,江苏,诗***7,2024-05-16 22:26:56,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
100052795048,20878223853,5,"外形外观：有点磨砂质感，很哇塞
拍照效果：分分钟出大片
待机时间：一直玩的话十个小时没问题
很喜欢这款手机，性价比很高，还不贵，点赞👍🏻",2024-06-02 07:36:35,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/187706/39/47210/92163/665bb081F0ca97e1e/5b5326803d7e02dd.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/181396/36/46482/84483/665bb082F7dc021b2/4470c91b2e76e0b4.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/243333/31/9702/47841/665bb082F69de3f74/3790955fbcfac764.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236546/36/17830/21906/665bb083Fefaf3646/15016a8eeea07261.jpg']",玄黑,1,辽宁,木***8,2024-05-28 14:34:53,vivo S17 12GB+512GB 玄黑 前置5000万广角柔光 后置智慧柔光环 1.5K超视网膜屏 5G 快充 拍照 手机
